tarih,saat,haftanin_gunu,tatil,sicaklik_C,yuk_MW
2025-10-19 18:00,18,6,0,13.7,756.0
2025-10-19 19:00,19,6,0,12.6,682.8
2025-10-19 20:00,20,6,0,12.5,588.7
2025-10-19 21:00,21,6,0,12.5,508.9
2025-10-19 22:00,22,6,0,10.5,474.4
2025-10-19 23:00,23,6,0,9.5,441.1
2025-10-20 00:00,0,0,0,8.3,489.9
2025-10-20 01:00,1,0,0,7.8,504.4
2025-10-20 02:00,2,0,0,8.4,556.3
2025-10-20 03:00,3,0,0,8.8,629.0
2025-10-20 04:00,4,0,0,7.7,696.9
2025-10-20 05:00,5,0,0,8.8,746.6
2025-10-20 06:00,6,0,0,9.0,780.2
2025-10-20 07:00,7,0,0,10.1,782.7
2025-10-20 08:00,8,0,0,10.6,804.8
2025-10-20 09:00,9,0,0,11.2,815.1
2025-10-20 10:00,10,0,0,11.9,818.3
2025-10-20 11:00,11,0,0,13.0,833.4
2025-10-20 12:00,12,0,0,14.8,858.1
2025-10-20 13:00,13,0,0,15.2,895.6
2025-10-20 14:00,14,0,0,15.4,955.0
2025-10-20 15:00,15,0,0,14.8,970.4
2025-10-20 16:00,16,0,0,14.6,964.3
2025-10-20 17:00,17,0,0,14.3,953.2
2025-10-20 18:00,18,0,0,13.3,894.1
2025-10-20 19:00,19,0,0,12.9,826.6
2025-10-20 20:00,20,0,0,11.6,731.6
2025-10-20 21:00,21,0,0,10.6,655.8
2025-10-20 22:00,22,0,0,10.5,596.4
2025-10-20 23:00,23,0,0,10.9,511.5
2025-10-21 00:00,0,1,0,11.3,505.3
2025-10-21 01:00,1,1,0,10.2,517.3
2025-10-21 02:00,2,1,0,9.5,562.1
2025-10-21 03:00,3,1,0,8.7,637.3
2025-10-21 04:00,4,1,0,8.3,691.0
2025-10-21 05:00,5,1,0,8.5,734.4
2025-10-21 06:00,6,1,0,9.8,751.2
2025-10-21 07:00,7,1,0,11.4,761.2
2025-10-21 08:00,8,1,0,11.9,779.7
2025-10-21 09:00,9,1,0,12.8,778.6
2025-10-21 10:00,10,1,0,14.4,798.0
2025-10-21 11:00,11,1,0,16.0,819.2
2025-10-21 12:00,12,1,0,16.9,869.9
2025-10-21 13:00,13,1,0,17.1,911.7
2025-10-21 14:00,14,1,0,17.7,950.0
2025-10-21 15:00,15,1,0,18.8,981.0
2025-10-21 16:00,16,1,0,19.7,968.3
2025-10-21 17:00,17,1,0,19.2,958.2
2025-10-21 18:00,18,1,0,17.8,879.1
2025-10-21 19:00,19,1,0,16.6,787.8
2025-10-21 20:00,20,1,0,14.6,686.0
2025-10-21 21:00,21,1,0,13.6,612.2
2025-10-21 22:00,22,1,0,12.3,545.1
2025-10-21 23:00,23,1,0,11.1,491.1
2025-10-22 00:00,0,2,0,10.4,498.9
2025-10-22 01:00,1,2,0,9.5,507.1
2025-10-22 02:00,2,2,0,9.7,543.1
2025-10-22 03:00,3,2,0,9.4,623.4
2025-10-22 04:00,4,2,0,9.6,674.0
2025-10-22 05:00,5,2,0,10.6,726.4
2025-10-22 06:00,6,2,0,10.4,763.8
2025-10-22 07:00,7,2,0,12.4,776.4
2025-10-22 08:00,8,2,0,13.2,786.7
2025-10-22 09:00,9,2,0,13.6,816.0
2025-10-22 10:00,10,2,0,14.8,829.5
2025-10-22 11:00,11,2,0,16.9,841.4
2025-10-22 12:00,12,2,0,17.4,870.9
2025-10-22 13:00,13,2,0,18.4,925.8
2025-10-22 14:00,14,2,0,19.5,962.8
2025-10-22 15:00,15,2,0,20.4,990.8
2025-10-22 16:00,16,2,0,20.4,1018.1
2025-10-22 17:00,17,2,0,19.2,973.8
2025-10-22 18:00,18,2,0,18.2,901.8
2025-10-22 19:00,19,2,0,18.2,811.2
2025-10-22 20:00,20,2,0,16.4,703.7
2025-10-22 21:00,21,2,0,16.0,603.2
2025-10-22 22:00,22,2,0,15.0,527.5
2025-10-22 23:00,23,2,0,14.2,486.1
2025-10-23 00:00,0,3,0,13.2,488.1
2025-10-23 01:00,1,3,0,11.9,521.1
2025-10-23 02:00,2,3,0,12.8,561.2
2025-10-23 03:00,3,3,0,11.8,619.2
2025-10-23 04:00,4,3,0,11.7,677.4
2025-10-23 05:00,5,3,0,11.1,719.4
2025-10-23 06:00,6,3,0,11.9,744.6
2025-10-23 07:00,7,3,0,12.9,760.3
2025-10-23 08:00,8,3,0,12.3,782.1
2025-10-23 09:00,9,3,0,13.5,788.0
2025-10-23 10:00,10,3,0,14.4,786.6
2025-10-23 11:00,11,3,0,15.8,828.4
2025-10-23 12:00,12,3,0,16.5,864.1
2025-10-23 13:00,13,3,0,16.5,903.8
2025-10-23 14:00,14,3,0,16.9,942.1
2025-10-23 15:00,15,3,0,16.5,964.1
2025-10-23 16:00,16,3,0,16.8,960.4
2025-10-23 17:00,17,3,0,17.3,942.9
2025-10-23 18:00,18,3,0,17.5,861.9
2025-10-23 19:00,19,3,0,16.4,772.2
2025-10-23 20:00,20,3,0,14.8,687.8
2025-10-23 21:00,21,3,0,13.7,586.5
2025-10-23 22:00,22,3,0,13.3,542.3
2025-10-23 23:00,23,3,0,12.5,473.2
2025-10-24 00:00,0,4,0,12.1,448.6
2025-10-24 01:00,1,4,0,11.3,477.4
2025-10-24 02:00,2,4,0,10.8,524.2
2025-10-24 03:00,3,4,0,10.8,573.7
2025-10-24 04:00,4,4,0,11.3,615.3
2025-10-24 05:00,5,4,0,14.1,645.3
2025-10-24 06:00,6,4,0,15.6,694.6
2025-10-24 07:00,7,4,0,16.1,713.8
2025-10-24 08:00,8,4,0,17.1,740.4
2025-10-24 09:00,9,4,0,17.6,771.4
2025-10-24 10:00,10,4,0,19.0,779.0
2025-10-24 11:00,11,4,0,20.2,817.0
2025-10-24 12:00,12,4,0,20.7,843.7
2025-10-24 13:00,13,4,0,21.2,908.9
2025-10-24 14:00,14,4,0,21.2,961.4
2025-10-24 15:00,15,4,0,20.9,981.4
2025-10-24 16:00,16,4,0,21.4,977.4
2025-10-24 17:00,17,4,0,20.8,950.5
2025-10-24 18:00,18,4,0,19.6,891.1
2025-10-24 19:00,19,4,0,17.9,804.7
2025-10-24 20:00,20,4,0,16.3,721.4
2025-10-24 21:00,21,4,0,14.6,598.1
2025-10-24 22:00,22,4,0,14.0,509.1
2025-10-24 23:00,23,4,0,12.5,482.1
2025-10-25 00:00,0,5,0,11.5,441.3
2025-10-25 01:00,1,5,0,10.8,452.3
2025-10-25 02:00,2,5,0,10.7,489.2
2025-10-25 03:00,3,5,0,9.8,562.6
2025-10-25 04:00,4,5,0,9.4,601.3
2025-10-25 05:00,5,5,0,10.3,639.5
2025-10-25 06:00,6,5,0,11.2,670.9
2025-10-25 07:00,7,5,0,11.5,682.7
2025-10-25 08:00,8,5,0,13.3,686.7
2025-10-25 09:00,9,5,0,14.4,693.9
2025-10-25 10:00,10,5,0,15.3,709.3
2025-10-25 11:00,11,5,0,16.3,734.9
2025-10-25 12:00,12,5,0,16.4,772.0
2025-10-25 13:00,13,5,0,17.2,813.4
2025-10-25 14:00,14,5,0,17.6,847.4
2025-10-25 15:00,15,5,0,19.1,857.5
2025-10-25 16:00,16,5,0,18.7,867.1
2025-10-25 17:00,17,5,0,18.2,821.4
2025-10-25 18:00,18,5,0,16.4,790.5
2025-10-25 19:00,19,5,0,14.7,716.3
2025-10-25 20:00,20,5,0,13.5,643.1
2025-10-25 21:00,21,5,0,13.6,540.7
2025-10-25 22:00,22,5,0,12.2,506.2
2025-10-25 23:00,23,5,0,11.5,454.2
2025-10-26 00:00,0,6,0,10.4,424.0
2025-10-26 01:00,1,6,0,10.0,426.6
2025-10-26 02:00,2,6,0,10.2,479.2
2025-10-26 03:00,3,6,0,9.9,517.5
2025-10-26 04:00,4,6,0,10.1,556.3
2025-10-26 05:00,5,6,0,10.3,598.3
2025-10-26 06:00,6,6,0,9.7,643.6
2025-10-26 07:00,7,6,0,10.8,662.8
2025-10-26 08:00,8,6,0,11.7,658.1
2025-10-26 09:00,9,6,0,12.7,672.3
2025-10-26 10:00,10,6,0,14.2,685.2
2025-10-26 11:00,11,6,0,14.9,700.8
2025-10-26 12:00,12,6,0,16.5,714.8
2025-10-26 13:00,13,6,0,17.0,754.4
2025-10-26 14:00,14,6,0,16.8,793.1
2025-10-26 15:00,15,6,0,17.1,823.3
2025-10-26 16:00,16,6,0,18.1,812.4
2025-10-26 17:00,17,6,0,17.3,797.2
2025-10-26 18:00,18,6,0,16.7,734.8
2025-10-26 19:00,19,6,0,14.8,666.6
2025-10-26 20:00,20,6,0,14.5,577.4
2025-10-26 21:00,21,6,0,12.8,510.8
2025-10-26 22:00,22,6,0,11.1,461.0
2025-10-26 23:00,23,6,0,10.0,429.3
2025-10-27 00:00,0,0,0,8.4,498.3
2025-10-27 01:00,1,0,0,7.7,504.6
2025-10-27 02:00,2,0,0,6.6,545.2
2025-10-27 03:00,3,0,0,6.1,619.3
2025-10-27 04:00,4,0,0,6.4,677.9
2025-10-27 05:00,5,0,0,7.4,726.5
2025-10-27 06:00,6,0,0,7.5,782.1
2025-10-27 07:00,7,0,0,7.5,787.0
2025-10-27 08:00,8,0,0,8.2,808.2
2025-10-27 09:00,9,0,0,9.3,805.3
2025-10-27 10:00,10,0,0,10.2,828.9
2025-10-27 11:00,11,0,0,11.4,861.5
2025-10-27 12:00,12,0,0,12.0,918.5
2025-10-27 13:00,13,0,0,12.8,942.5
2025-10-27 14:00,14,0,0,13.9,974.4
2025-10-27 15:00,15,0,0,13.4,990.9
2025-10-27 16:00,16,0,0,13.2,1022.4
2025-10-27 17:00,17,0,0,12.9,990.7
2025-10-27 18:00,18,0,0,12.0,930.9
2025-10-27 19:00,19,0,0,10.9,846.9
2025-10-27 20:00,20,0,0,8.5,739.4
2025-10-27 21:00,21,0,0,7.1,656.2
2025-10-27 22:00,22,0,0,6.2,579.0
2025-10-27 23:00,23,0,0,5.4,539.3
2025-10-28 00:00,0,1,0,5.4,523.6
2025-10-28 01:00,1,1,0,4.0,563.8
2025-10-28 02:00,2,1,0,2.7,603.9
2025-10-28 03:00,3,1,0,2.6,655.4
2025-10-28 04:00,4,1,0,2.6,709.1
2025-10-28 05:00,5,1,0,3.4,761.5
2025-10-28 06:00,6,1,0,3.7,815.1
2025-10-28 07:00,7,1,0,4.0,820.0
2025-10-28 08:00,8,1,0,4.9,838.3
2025-10-28 09:00,9,1,0,5.8,848.8
2025-10-28 10:00,10,1,0,7.5,841.5
2025-10-28 11:00,11,1,0,8.2,870.3
2025-10-28 12:00,12,1,0,8.9,879.0
2025-10-28 13:00,13,1,0,9.6,919.2
2025-10-28 14:00,14,1,0,9.5,971.6
2025-10-28 15:00,15,1,0,8.6,994.3
2025-10-28 16:00,16,1,0,8.6,997.4
2025-10-28 17:00,17,1,0,8.3,963.1
2025-10-28 18:00,18,1,0,7.4,908.4
2025-10-28 19:00,19,1,0,6.7,833.5
2025-10-28 20:00,20,1,0,5.2,747.1
2025-10-28 21:00,21,1,0,4.3,658.1
2025-10-28 22:00,22,1,0,3.0,576.4
2025-10-28 23:00,23,1,0,1.5,530.2
2025-10-29 00:00,0,2,1,1.0,448.5
2025-10-29 01:00,1,2,1,1.3,465.3
2025-10-29 02:00,2,2,1,1.1,495.0
2025-10-29 03:00,3,2,1,1.4,529.7
2025-10-29 04:00,4,2,1,2.9,584.0
2025-10-29 05:00,5,2,1,3.6,613.4
2025-10-29 06:00,6,2,1,5.3,630.9
2025-10-29 07:00,7,2,1,6.1,657.3
2025-10-29 08:00,8,2,1,6.7,676.9
2025-10-29 09:00,9,2,1,8.9,666.9
2025-10-29 10:00,10,2,1,9.1,681.0
2025-10-29 11:00,11,2,1,9.3,711.9
2025-10-29 12:00,12,2,1,10.5,742.1
2025-10-29 13:00,13,2,1,11.4,801.6
2025-10-29 14:00,14,2,1,11.1,835.0
2025-10-29 15:00,15,2,1,11.9,837.7
2025-10-29 16:00,16,2,1,11.9,835.8
2025-10-29 17:00,17,2,1,11.2,810.1
2025-10-29 18:00,18,2,1,10.7,765.5
2025-10-29 19:00,19,2,1,9.9,689.9
2025-10-29 20:00,20,2,1,8.6,633.0
2025-10-29 21:00,21,2,1,7.7,549.8
2025-10-29 22:00,22,2,1,6.3,493.5
2025-10-29 23:00,23,2,1,5.6,460.8
2025-10-30 00:00,0,3,0,5.6,527.1
2025-10-30 01:00,1,3,0,5.5,544.3
2025-10-30 02:00,2,3,0,5.3,594.3
2025-10-30 03:00,3,3,0,5.2,645.0
2025-10-30 04:00,4,3,0,6.7,684.0
2025-10-30 05:00,5,3,0,6.9,734.4
2025-10-30 06:00,6,3,0,6.8,773.4
2025-10-30 07:00,7,3,0,7.9,783.4
2025-10-30 08:00,8,3,0,8.8,805.7
2025-10-30 09:00,9,3,0,10.0,803.3
2025-10-30 10:00,10,3,0,10.6,825.6
2025-10-30 11:00,11,3,0,10.4,859.6
2025-10-30 12:00,12,3,0,11.3,898.2
2025-10-30 13:00,13,3,0,12.7,925.3
2025-10-30 14:00,14,3,0,12.3,959.3
2025-10-30 15:00,15,3,0,12.7,988.4
2025-10-30 16:00,16,3,0,13.0,994.6
2025-10-30 17:00,17,3,0,12.8,971.2
2025-10-30 18:00,18,3,0,12.9,885.2
2025-10-30 19:00,19,3,0,12.1,815.4
2025-10-30 20:00,20,3,0,10.1,728.2
2025-10-30 21:00,21,3,0,8.4,633.7
2025-10-30 22:00,22,3,0,6.5,570.5
2025-10-30 23:00,23,3,0,6.0,521.0
2025-10-31 00:00,0,4,0,5.1,503.6
2025-10-31 01:00,1,4,0,4.7,526.3
2025-10-31 02:00,2,4,0,4.2,559.9
2025-10-31 03:00,3,4,0,3.3,627.7
2025-10-31 04:00,4,4,0,3.6,691.2
2025-10-31 05:00,5,4,0,4.4,735.4
2025-10-31 06:00,6,4,0,5.7,770.4
2025-10-31 07:00,7,4,0,6.3,804.3
2025-10-31 08:00,8,4,0,8.0,807.6
2025-10-31 09:00,9,4,0,9.2,815.1
2025-10-31 10:00,10,4,0,10.2,835.3
2025-10-31 11:00,11,4,0,12.2,836.1
2025-10-31 12:00,12,4,0,13.1,869.8
2025-10-31 13:00,13,4,0,13.6,907.0
2025-10-31 14:00,14,4,0,14.4,949.3
2025-10-31 15:00,15,4,0,15.0,972.1
2025-10-31 16:00,16,4,0,14.9,969.1
2025-10-31 17:00,17,4,0,14.5,938.2
2025-10-31 18:00,18,4,0,12.8,886.3
2025-10-31 19:00,19,4,0,12.0,790.0
2025-10-31 20:00,20,4,0,10.1,718.7
2025-10-31 21:00,21,4,0,8.3,639.0
2025-10-31 22:00,22,4,0,7.2,561.4
2025-10-31 23:00,23,4,0,5.7,526.9
2025-11-01 00:00,0,5,0,4.2,477.1
2025-11-01 01:00,1,5,0,3.2,481.8
2025-11-01 02:00,2,5,0,2.7,523.0
2025-11-01 03:00,3,5,0,2.7,591.7
2025-11-01 04:00,4,5,0,2.2,645.4
2025-11-01 05:00,5,5,0,3.0,702.7
2025-11-01 06:00,6,5,0,4.2,728.3
2025-11-01 07:00,7,5,0,5.2,729.0
2025-11-01 08:00,8,5,0,6.0,733.8
2025-11-01 09:00,9,5,0,7.1,743.2
2025-11-01 10:00,10,5,0,8.5,730.4
2025-11-01 11:00,11,5,0,9.1,768.2
2025-11-01 12:00,12,5,0,10.0,814.1
2025-11-01 13:00,13,5,0,9.8,858.1
2025-11-01 14:00,14,5,0,10.2,879.9
2025-11-01 15:00,15,5,0,10.5,924.1
2025-11-01 16:00,16,5,0,11.6,899.3
2025-11-01 17:00,17,5,0,12.0,877.4
2025-11-01 18:00,18,5,0,12.2,814.6
2025-11-01 19:00,19,5,0,10.8,735.3
2025-11-01 20:00,20,5,0,9.5,667.5
2025-11-01 21:00,21,5,0,9.2,575.5
2025-11-01 22:00,22,5,0,8.3,493.2
2025-11-01 23:00,23,5,0,7.0,460.1
2025-11-02 00:00,0,6,0,4.9,429.1
2025-11-02 01:00,1,6,0,4.6,444.4
2025-11-02 02:00,2,6,0,4.1,499.5
2025-11-02 03:00,3,6,0,3.4,542.1
2025-11-02 04:00,4,6,0,3.9,598.9
2025-11-02 05:00,5,6,0,4.5,655.4
2025-11-02 06:00,6,6,0,5.6,664.1
2025-11-02 07:00,7,6,0,6.7,692.6
2025-11-02 08:00,8,6,0,7.5,701.1
2025-11-02 09:00,9,6,0,7.9,710.0
2025-11-02 10:00,10,6,0,9.4,704.1
2025-11-02 11:00,11,6,0,11.1,709.8
2025-11-02 12:00,12,6,0,12.0,747.0
2025-11-02 13:00,13,6,0,12.5,759.2
2025-11-02 14:00,14,6,0,13.3,808.4
2025-11-02 15:00,15,6,0,13.7,820.1
2025-11-02 16:00,16,6,0,14.1,835.5
2025-11-02 17:00,17,6,0,13.4,807.4
2025-11-02 18:00,18,6,0,12.8,745.7
2025-11-02 19:00,19,6,0,11.2,696.6
2025-11-02 20:00,20,6,0,9.6,623.9
2025-11-02 21:00,21,6,0,8.1,567.8
2025-11-02 22:00,22,6,0,7.1,525.8
2025-11-02 23:00,23,6,0,6.5,479.5
2025-11-03 00:00,0,0,0,6.8,527.6
2025-11-03 01:00,1,0,0,5.8,554.4
2025-11-03 02:00,2,0,0,5.0,597.0
2025-11-03 03:00,3,0,0,5.6,667.9
2025-11-03 04:00,4,0,0,4.8,715.8
2025-11-03 05:00,5,0,0,4.6,773.3
2025-11-03 06:00,6,0,0,5.5,788.8
2025-11-03 07:00,7,0,0,6.5,800.2
2025-11-03 08:00,8,0,0,6.9,814.6
2025-11-03 09:00,9,0,0,8.8,818.9
2025-11-03 10:00,10,0,0,10.7,814.4
2025-11-03 11:00,11,0,0,11.0,858.1
2025-11-03 12:00,12,0,0,11.4,897.1
2025-11-03 13:00,13,0,0,11.2,931.2
2025-11-03 14:00,14,0,0,11.8,976.9
2025-11-03 15:00,15,0,0,11.8,1006.0
2025-11-03 16:00,16,0,0,11.5,1005.3
2025-11-03 17:00,17,0,0,12.6,964.4
2025-11-03 18:00,18,0,0,12.1,906.6
2025-11-03 19:00,19,0,0,10.4,816.1
2025-11-03 20:00,20,0,0,9.0,717.5
2025-11-03 21:00,21,0,0,8.1,635.4
2025-11-03 22:00,22,0,0,7.1,565.0
2025-11-03 23:00,23,0,0,6.6,531.4
2025-11-04 00:00,0,1,0,5.8,530.6
2025-11-04 01:00,1,1,0,6.0,557.8
2025-11-04 02:00,2,1,0,6.5,590.7
2025-11-04 03:00,3,1,0,7.0,642.8
2025-11-04 04:00,4,1,0,7.9,679.5
2025-11-04 05:00,5,1,0,7.4,738.0
2025-11-04 06:00,6,1,0,7.9,774.2
2025-11-04 07:00,7,1,0,9.0,794.8
2025-11-04 08:00,8,1,0,10.6,783.9
2025-11-04 09:00,9,1,0,11.1,787.7
2025-11-04 10:00,10,1,0,12.8,804.3
2025-11-04 11:00,11,1,0,13.1,820.0
2025-11-04 12:00,12,1,0,14.0,857.5
2025-11-04 13:00,13,1,0,15.4,895.6
2025-11-04 14:00,14,1,0,15.5,936.3
2025-11-04 15:00,15,1,0,15.8,941.6
2025-11-04 16:00,16,1,0,14.8,944.8
2025-11-04 17:00,17,1,0,14.5,928.7
2025-11-04 18:00,18,1,0,14.2,868.2
2025-11-04 19:00,19,1,0,13.5,784.0
2025-11-04 20:00,20,1,0,12.5,706.8
2025-11-04 21:00,21,1,0,11.1,609.9
2025-11-04 22:00,22,1,0,9.2,543.2
2025-11-04 23:00,23,1,0,8.4,502.6
2025-11-05 00:00,0,2,0,6.8,489.9
2025-11-05 01:00,1,2,0,6.0,520.8
2025-11-05 02:00,2,2,0,5.2,557.2
2025-11-05 03:00,3,2,0,5.7,620.8
2025-11-05 04:00,4,2,0,6.4,683.6
2025-11-05 05:00,5,2,0,7.7,717.4
2025-11-05 06:00,6,2,0,8.5,748.5
2025-11-05 07:00,7,2,0,8.5,760.0
2025-11-05 08:00,8,2,0,9.3,778.0
2025-11-05 09:00,9,2,0,9.9,784.3
2025-11-05 10:00,10,2,0,10.0,792.9
2025-11-05 11:00,11,2,0,10.8,832.1
2025-11-05 12:00,12,2,0,11.0,867.7
2025-11-05 13:00,13,2,0,12.9,899.6
2025-11-05 14:00,14,2,0,14.9,924.2
2025-11-05 15:00,15,2,0,14.6,963.3
2025-11-05 16:00,16,2,0,14.7,959.6
2025-11-05 17:00,17,2,0,14.1,940.9
2025-11-05 18:00,18,2,0,13.5,880.1
2025-11-05 19:00,19,2,0,12.6,806.9
2025-11-05 20:00,20,2,0,11.9,701.2
2025-11-05 21:00,21,2,0,10.7,608.9
2025-11-05 22:00,22,2,0,10.0,541.6
2025-11-05 23:00,23,2,0,7.8,518.1
2025-11-06 00:00,0,3,0,6.2,516.3
2025-11-06 01:00,1,3,0,6.3,531.2
2025-11-06 02:00,2,3,0,6.0,561.5
2025-11-06 03:00,3,3,0,6.0,637.0
2025-11-06 04:00,4,3,0,6.1,703.5
2025-11-06 05:00,5,3,0,5.7,732.6
2025-11-06 06:00,6,3,0,5.9,782.2
2025-11-06 07:00,7,3,0,7.2,790.4
2025-11-06 08:00,8,3,0,8.3,796.9
2025-11-06 09:00,9,3,0,8.4,802.4
2025-11-06 10:00,10,3,0,10.4,799.2
2025-11-06 11:00,11,3,0,12.3,823.5
2025-11-06 12:00,12,3,0,12.5,853.8
2025-11-06 13:00,13,3,0,13.4,874.1
2025-11-06 14:00,14,3,0,12.9,956.8
2025-11-06 15:00,15,3,0,12.3,990.3
2025-11-06 16:00,16,3,0,11.0,997.0
2025-11-06 17:00,17,3,0,11.6,956.0
2025-11-06 18:00,18,3,0,11.8,915.0
2025-11-06 19:00,19,3,0,11.9,827.4
2025-11-06 20:00,20,3,0,9.9,722.6
2025-11-06 21:00,21,3,0,9.3,613.7
2025-11-06 22:00,22,3,0,7.7,566.4
2025-11-06 23:00,23,3,0,7.9,499.1
2025-11-07 00:00,0,4,0,7.7,493.9
2025-11-07 01:00,1,4,0,7.7,519.1
2025-11-07 02:00,2,4,0,8.2,564.7
2025-11-07 03:00,3,4,0,8.4,619.5
2025-11-07 04:00,4,4,0,8.8,676.6
2025-11-07 05:00,5,4,0,9.0,746.4
2025-11-07 06:00,6,4,0,9.5,769.1
2025-11-07 07:00,7,4,0,10.4,785.2
2025-11-07 08:00,8,4,0,11.0,807.8
2025-11-07 09:00,9,4,0,11.2,827.5
2025-11-07 10:00,10,4,0,12.4,830.6
2025-11-07 11:00,11,4,0,12.6,863.8
2025-11-07 12:00,12,4,0,14.4,873.0
2025-11-07 13:00,13,4,0,16.1,921.2
2025-11-07 14:00,14,4,0,17.0,963.9
2025-11-07 15:00,15,4,0,16.9,1003.3
2025-11-07 16:00,16,4,0,17.1,995.6
2025-11-07 17:00,17,4,0,16.9,970.8
2025-11-07 18:00,18,4,0,16.9,901.2
2025-11-07 19:00,19,4,0,14.8,813.9
2025-11-07 20:00,20,4,0,14.9,698.8
2025-11-07 21:00,21,4,0,14.3,581.5
2025-11-07 22:00,22,4,0,13.5,512.1
2025-11-07 23:00,23,4,0,12.2,470.7
2025-11-08 00:00,0,5,0,10.5,419.8
2025-11-08 01:00,1,5,0,10.1,427.9
2025-11-08 02:00,2,5,0,9.4,482.6
2025-11-08 03:00,3,5,0,7.7,542.7
2025-11-08 04:00,4,5,0,7.2,604.9
2025-11-08 05:00,5,5,0,7.5,660.9
2025-11-08 06:00,6,5,0,7.0,694.7
2025-11-08 07:00,7,5,0,7.0,705.9
2025-11-08 08:00,8,5,0,8.3,719.0
2025-11-08 09:00,9,5,0,8.8,732.3
2025-11-08 10:00,10,5,0,9.7,753.4
2025-11-08 11:00,11,5,0,11.1,771.4
2025-11-08 12:00,12,5,0,11.6,803.9
2025-11-08 13:00,13,5,0,12.1,821.4
2025-11-08 14:00,14,5,0,13.3,884.0
2025-11-08 15:00,15,5,0,14.3,872.3
2025-11-08 16:00,16,5,0,12.8,906.4
2025-11-08 17:00,17,5,0,12.8,881.3
2025-11-08 18:00,18,5,0,12.9,829.6
2025-11-08 19:00,19,5,0,12.0,739.6
2025-11-08 20:00,20,5,0,10.9,640.9
2025-11-08 21:00,21,5,0,9.4,564.5
2025-11-08 22:00,22,5,0,9.2,493.0
2025-11-08 23:00,23,5,0,8.0,468.5
2025-11-09 00:00,0,6,0,7.7,413.6
2025-11-09 01:00,1,6,0,7.6,435.7
2025-11-09 02:00,2,6,0,6.5,470.7
2025-11-09 03:00,3,6,0,6.6,531.8
2025-11-09 04:00,4,6,0,6.2,587.9
2025-11-09 05:00,5,6,0,6.9,616.0
2025-11-09 06:00,6,6,0,7.2,643.1
2025-11-09 07:00,7,6,0,7.4,664.3
2025-11-09 08:00,8,6,0,9.1,685.5
2025-11-09 09:00,9,6,0,10.3,677.8
2025-11-09 10:00,10,6,0,11.5,673.9
2025-11-09 11:00,11,6,0,12.9,702.4
2025-11-09 12:00,12,6,0,14.1,720.7
2025-11-09 13:00,13,6,0,14.8,759.2
2025-11-09 14:00,14,6,0,15.1,790.4
2025-11-09 15:00,15,6,0,15.2,825.1
2025-11-09 16:00,16,6,0,15.2,820.0
2025-11-09 17:00,17,6,0,14.9,789.8
2025-11-09 18:00,18,6,0,15.1,728.2
2025-11-09 19:00,19,6,0,14.2,648.1
2025-11-09 20:00,20,6,0,13.1,586.1
2025-11-09 21:00,21,6,0,13.2,494.0
2025-11-09 22:00,22,6,0,11.6,432.7
2025-11-09 23:00,23,6,0,10.9,397.1
2025-11-10 00:00,0,0,0,8.7,466.7
2025-11-10 01:00,1,0,0,6.7,482.0
2025-11-10 02:00,2,0,0,5.7,541.4
2025-11-10 03:00,3,0,0,5.8,592.6
2025-11-10 04:00,4,0,0,5.9,654.7
2025-11-10 05:00,5,0,0,7.3,704.5
2025-11-10 06:00,6,0,0,7.9,742.7
2025-11-10 07:00,7,0,0,9.2,768.6
2025-11-10 08:00,8,0,0,9.9,780.8
2025-11-10 09:00,9,0,0,10.6,798.5
2025-11-10 10:00,10,0,0,11.4,796.8
2025-11-10 11:00,11,0,0,11.9,816.7
2025-11-10 12:00,12,0,0,13.1,839.5
2025-11-10 13:00,13,0,0,13.1,889.7
2025-11-10 14:00,14,0,0,13.3,936.8
2025-11-10 15:00,15,0,0,13.2,973.7
2025-11-10 16:00,16,0,0,12.5,969.5
2025-11-10 17:00,17,0,0,13.1,943.1
2025-11-10 18:00,18,0,0,13.3,868.0
2025-11-10 19:00,19,0,0,12.5,787.4
2025-11-10 20:00,20,0,0,12.0,694.5
2025-11-10 21:00,21,0,0,9.8,600.9
2025-11-10 22:00,22,0,0,8.6,558.3
2025-11-10 23:00,23,0,0,8.4,520.4
2025-11-11 00:00,0,1,0,7.4,497.1
2025-11-11 01:00,1,1,0,6.1,520.1
2025-11-11 02:00,2,1,0,5.0,555.4
2025-11-11 03:00,3,1,0,5.5,606.2
2025-11-11 04:00,4,1,0,5.1,674.3
2025-11-11 05:00,5,1,0,6.1,726.7
2025-11-11 06:00,6,1,0,5.7,788.1
2025-11-11 07:00,7,1,0,6.8,798.1
2025-11-11 08:00,8,1,0,8.1,814.6
2025-11-11 09:00,9,1,0,9.3,825.9
2025-11-11 10:00,10,1,0,10.2,834.2
2025-11-11 11:00,11,1,0,11.6,865.7
2025-11-11 12:00,12,1,0,12.1,874.7
2025-11-11 13:00,13,1,0,12.8,917.3
2025-11-11 14:00,14,1,0,13.4,951.5
2025-11-11 15:00,15,1,0,13.7,970.1
2025-11-11 16:00,16,1,0,13.1,973.7
2025-11-11 17:00,17,1,0,13.3,913.7
2025-11-11 18:00,18,1,0,11.5,874.9
2025-11-11 19:00,19,1,0,10.0,801.2
2025-11-11 20:00,20,1,0,9.3,711.3
2025-11-11 21:00,21,1,0,8.1,627.9
2025-11-11 22:00,22,1,0,6.3,574.0
2025-11-11 23:00,23,1,0,5.4,537.0
